"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"493",2018-10-11,9.8,15.2506869963506,14.4278384302781,16.1601341764953,2018-10-03
"494",2018-10-12,10.31,15.2815742846264,14.4120552103058,16.1177209214006,2018-10-03
"495",2018-10-15,15.14,15.3497770455491,14.4994499998379,16.1926599992093,2018-10-03
"496",2018-10-16,14.51,15.3923318376363,14.5100401530718,16.2502483264247,2018-10-03
"497",2018-10-17,15.89,15.311776223635,14.4646336137268,16.2418436776615,2018-10-03
"498",2018-10-18,16.08,15.3689971199896,14.5237455414819,16.1836372823977,2018-10-03
"499",2018-10-19,15.25,15.3825477969849,14.5840622274395,16.205242178218,2018-10-03
"500",2018-10-22,16.43,15.3804542864833,14.5607803857247,16.2632513798563,2018-10-03
"501",2018-10-23,16.94,15.3947939721746,14.533452792065,16.1835237146047,2018-10-03
"502",2018-10-24,17.18,15.2844862659792,14.4463354133019,16.0583195964462,2018-10-03
"503",2018-10-25,17.2,15.3110251101683,14.4791389377211,16.1400760677205,2018-10-03
"504",2018-10-26,18.29,15.2936140480346,14.3677867063289,16.1688583683233,2018-10-03
"505",2018-10-29,18.09,15.2037736507515,14.4290004333161,16.0982536249368,2018-10-03
"506",2018-10-30,17.23,15.1928370802163,14.3866872059538,16.1054640230435,2018-10-03
"507",2018-10-31,17.16,15.0603047927034,14.1581718010227,15.8719000068755,2018-10-03
"508",2018-11-01,16.7,15.0682373879999,14.1724374429409,15.9221246708961,2018-10-03
"509",2018-11-02,16.99,15.0363360469063,14.1972266710552,15.9453585754002,2018-10-03
"510",2018-11-05,17,14.9314051790414,14.1018811094325,15.7576121528339,2018-10-03
"511",2018-11-06,17,14.9256291043466,14.0709044721261,15.7586178427526,2018-10-03
"512",2018-11-07,16.87,14.8034460948532,13.9284863617366,15.7089588098243,2018-10-03
"513",2018-11-08,15.24,14.826802810834,14.0434453935356,15.7446132432126,2018-10-03
"514",2018-11-09,16.76,14.8151732974562,13.9546485072716,15.7369736669943,2018-10-03
"515",2018-11-12,16.11,14.7962658858636,13.9436006020255,15.6124347962819,2018-10-03
"516",2018-11-13,15.98,14.8257912136898,13.9593885491506,15.6499012608377,2018-10-03
"517",2018-11-14,16.2,14.7411301447927,13.8457081445924,15.5831932787842,2018-10-03
"518",2018-11-15,16.23,14.8034776586146,13.9181273311908,15.6377580377184,2018-10-03
"519",2018-11-16,17.22,14.8315130523983,13.971998695112,15.6301540926544,2018-10-03
"520",2018-11-19,17.53,14.9273997681586,14.0651953932224,15.8072175534547,2018-10-03
"521",2018-11-20,17.53,14.9910621533976,14.1054468668004,15.8936247685864,2018-10-03
"522",2018-11-21,17.82,14.9371810642133,14.0559424062541,15.7642666976439,2018-10-03
"523",2018-11-22,17.82,15.0262524445193,14.1900386224549,15.9361838884358,2018-10-03
"524",2018-11-23,17.23,15.0763291847299,14.1601648878815,15.9142979965955,2018-10-03
"525",2018-11-26,17.13,15.205340887095,14.3677609920993,16.0475792098919,2018-10-03
"526",2018-11-27,16.71,15.2679371502202,14.4303425657006,16.0884428237258,2018-10-03
"527",2018-11-28,17.5,15.2066720865273,14.3514452244114,16.0266101018659,2018-10-03
"528",2018-11-29,17.33,15.2820670078392,14.4701369820997,16.1010846272004,2018-10-03
"529",2018-11-30,16.78,15.312324640004,14.4465173204107,16.1761961101372,2018-10-03
"530",2018-12-03,16.73,15.3483327731445,14.4831908376077,16.1898451152329,2018-10-03
"531",2018-12-04,17.83,15.3704121705644,14.4252528042862,16.215097965326,2018-10-03
"532",2018-12-05,17.61,15.2649566201557,14.3953082112602,16.1351799475912,2018-10-03
"533",2018-12-06,17.46,15.2932646587081,14.4750396650025,16.1735836302035,2018-10-03
"534",2018-12-07,17.2,15.274381564159,14.4066508857028,16.150718841776,2018-10-03
"535",2018-12-10,17.06,15.1597172807337,14.325502187075,16.0489113605249,2018-10-03
"536",2018-12-11,17.46,15.1336104741181,14.2875534066986,15.9725649918561,2018-10-03
"537",2018-12-12,17.5,14.9825355311895,14.1127357981693,15.8596475930343,2018-10-03
"538",2018-12-13,17.43,14.968675137479,14.1108306060912,15.8770058563426,2018-10-03
"539",2018-12-14,17.43,14.9119051909886,14.0681801051003,15.7662407102699,2018-10-03
"540",2018-12-17,17.87,14.7164469076975,13.9004490912123,15.5511302429834,2018-10-03
"541",2018-12-18,17.89,14.6762840454174,13.8954216171336,15.5827869549863,2018-10-03
"542",2018-12-19,17.94,14.5182739171039,13.6913952928949,15.4069579257921,2018-10-03
"543",2018-12-20,17.94,14.5048243803196,13.6115570264145,15.4293154772817,2018-10-03
"544",2018-12-21,17.52,14.4559048434505,13.5519707059693,15.3390934506892,2018-10-03
"545",2018-12-24,18.04,14.3275500628967,13.4562827691289,15.2523930538104,2018-10-03
"546",2018-12-25,18.56,14.3232450082596,13.4481436794007,15.1961000667773,2018-10-03
"547",2018-12-26,17.65,14.2070061644639,13.3083496327923,15.1272924049742,2018-10-03
"548",2018-12-27,17.66,14.2405674316481,13.3820033715131,15.1233967608639,2018-10-03
"549",2018-12-28,18.87,14.2431220747909,13.3540313130826,15.0989919963512,2018-10-03
"550",2018-11-19,17.53,15.6853880909321,14.6481990712434,16.6922925586757,2018-11-17
"551",2018-11-20,17.53,15.7167151044698,14.6289001648744,16.7780211323615,2018-11-17
"552",2018-11-21,17.82,15.5995417782849,14.5683969032695,16.6642244865931,2018-11-17
"553",2018-11-22,17.82,15.6489398003063,14.6681228063864,16.6266253489768,2018-11-17
"554",2018-11-23,17.23,15.728377635264,14.7205570201322,16.8575577518608,2018-11-17
"555",2018-11-26,17.13,15.9094340688646,14.9207437879271,16.9257595724419,2018-11-17
